index,time2,
3,1459836474,1459836474
3,1459836642,1459836642
3,1459836810,1459836810
3,1459836978,1459836978
3,1459837104,1459837104
3,1459837272,1459837272
3,1459837482,1459837482
3,1459837650,1459837650
3,1459837734,1459837734
3,1459838027,1459838027
3,1459838198,1459838198
3,1459838333,1459838333
3,1459838513,1459838513
3,1459838695,1459838695
3,1459838873,1459838873
3,1459839053,1459839053
3,1459839413,1459839413
3,1459839628,1459839628
3,1459839800,1459839800
3,1459839972,1459839972
3,1459840187,1459840187
3,1459840230,1459840230
3,1459840488,1459840488
3,1459840660,1459840660
3,1459840832,1459840832
3,1459841010,1459841010
3,1459841162,1459841162
3,1459841315,1459841315
3,1459841511,1459841511
3,1459841711,1459841711
3,1459841911,1459841911
3,1459842071,1459842071
3,1459842231,1459842231
3,1459842431,1459842431
3,1459842591,1459842591
3,1459842751,1459842751
3,1459842951,1459842951
3,1459843111,1459843111
3,1459843311,1459843311
3,1459843511,1459843511
3,1459843671,1459843671
3,1459843831,1459843831
3,1459844001,1459844001
3,1459844155,1459844155
3,1459844351,1459844351
3,1459844517,1459844517
3,1459844671,1459844671
3,1459844711,1459844711
3,1459883031,1459883031
3,1459883191,1459883191
3,1459883372,1459883372
3,1459883536,1459883536
3,1459883700,1459883700
3,1459884236,1459884236
3,1459884356,1459884356
3,1459884573,1459884573
3,1459884602,1459884602
3,1459885914,1459885914
3,1459886898,1459886898
3,1459886946,1459886946
3,1459889104,1459889104
3,1459889237,1459889237
3,1459889419,1459889419
3,1459889585,1459889585
3,1459889727,1459889727
3,1459889932,1459889932
3,1459890096,1459890096
3,1459890178,1459890178
3,1459890495,1459890495
3,1459891412,1459891412
3,1459891654,1459891654
3,1459891752,1459891752
3,1459893683,1459893683
3,1459893827,1459893827
3,1459893991,1459893991
3,1459894155,1459894155
3,1459894319,1459894319
3,1459894465,1459894465
3,1459894524,1459894524
3,1459894829,1459894829
3,1459895016,1459895016
3,1459895180,1459895180
3,1459895344,1459895344
3,1459895508,1459895508
3,1459895631,1459895631
3,1459896000,1459896000
3,1459896142,1459896142
3,1459896820,1459896820
3,1459896902,1459896902
4,1459827869,1459827869
4,1459827912,1459827912
4,1459828035,1459828035
4,1459837279,1459837279
4,1459837279,1459837301
4,1459837465,1459837465
4,1459837670,1459837670
4,1459838591,1459838591
4,1459838613,1459838613
4,1459850176,1459850176
4,1459850257,1459850257
4,1459896247,1459896247
4,1459896263,1459896263
5,1459826136,1459826136
5,1459827536,1459827536
5,1459827763,1459827763
5,1459827891,1459827891
5,1459827936,1459827936
5,1459828341,1459828341
5,1459828566,1459828566
5,1459828701,1459828701
5,1459850931,1459850931
5,1459851111,1459851111
5,1459851156,1459851156
5,1459880623,1459880623
5,1459881484,1459881484
5,1459882029,1459882029
5,1459883543,1459883543
5,1459885221,1459885221
5,1459885550,1459885550
5,1459885626,1459885626
5,1459885851,1459885851
5,1459891244,1459891244
5,1459891355,1459891355
5,1459892116,1459892116
5,1459892875,1459892875
5,1459893186,1459893186
5,1459893366,1459893366
5,1459893526,1459893526
5,1459893546,1459893546
5,1459894311,1459894311
5,1459894401,1459894401
5,1459894581,1459894581
5,1459894761,1459894761
5,1459894986,1459894986
5,1459895175,1459895175
5,1459895360,1459895360
5,1459895532,1459895532
5,1459895674,1459895674
5,1459896156,1459896156
5,1459896201,1459896201
6,1459811888,1459811888
6,1459812031,1459812031
6,1459812151,1459812151
6,1459814231,1459814231
6,1459814751,1459814751
6,1459814791,1459814791
6,1459815415,1459815415
6,1459817717,1459817717
6,1459819190,1459819190
6,1459819762,1459819762
6,1459819848,1459819848
6,1459821764,1459821764
6,1459822009,1459822009
6,1459822784,1459822784
6,1459823268,1459823268
6,1459825133,1459825133
6,1459825265,1459825265
6,1459826071,1459826071
6,1459826271,1459826271
6,1459826471,1459826471
6,1459826911,1459826911
6,1459827071,1459827071
6,1459827111,1459827111
6,1459829591,1459829591
6,1459829631,1459829631
6,1459829911,1459829911
6,1459830808,1459830808
6,1459832991,1459832991
6,1459833151,1459833151
6,1459833275,1459833275
6,1459833311,1459833311
6,1459838000,1459838000
6,1459838180,1459838180
6,1459838340,1459838340
6,1459838380,1459838380
6,1459866759,1459866759
6,1459869253,1459869253
6,1459870467,1459870467
6,1459870599,1459870599
6,1459872125,1459872125
6,1459872194,1459872194
6,1459872660,1459872660
6,1459872766,1459872766
6,1459873470,1459873470
6,1459873514,1459873514
6,1459873910,1459873910
6,1459873998,1459873998
6,1459875479,1459875479
6,1459875641,1459875641
6,1459876548,1459876548
6,1459877558,1459877558
6,1459878496,1459878496
6,1459878754,1459878754
6,1459878797,1459878797
6,1459888951,1459888951
6,1459888991,1459888991
6,1459889591,1459889591
6,1459889711,1459889711
6,1459890791,1459890791
6,1459890951,1459890951
6,1459891111,1459891111
6,1459891271,1459891271
6,1459891591,1459891591
6,1459891671,1459891671
6,1459892161,1459892161
6,1459892271,1459892271
6,1459894013,1459894013
6,1459894030,1459894030
6,1459894245,1459894245
6,1459895354,1459895354
6,1459895935,1459895935
6,1459896067,1459896067
6,1459896639,1459896639
6,1459897008,1459897008
6,1459897035,1459897035
7,1459863600,1459863600
7,1459863810,1459863810
7,1459863978,1459863978
7,1459864062,1459864062
7,1459865948,1459865948
7,1459866082,1459866082
7,1459882539,1459882539
7,1459882739,1459882739
7,1459883409,1459883409
7,1459883568,1459883568
7,1459883732,1459883732
7,1459883820,1459883820
7,1459891485,1459891485
8,1459812183,1459812183
8,1459812259,1459812259
8,1459813932,1459813932
8,1459814016,1459814016
8,1459815809,1459815809
8,1459816665,1459816665
8,1459819598,1459819598
8,1459822124,1459822124
8,1459822731,1459822731
8,1459825808,1459825808
8,1459825907,1459825907
8,1459827258,1459827258
8,1459836112,1459836112
8,1459836153,1459836153
8,1459836823,1459836823
8,1459837249,1459837249
8,1459838993,1459838993
8,1459840502,1459840502
8,1459840546,1459840546
8,1459841418,1459841418
8,1459845185,1459845185
8,1459845317,1459845317
8,1459845397,1459845397
8,1459879717,1459879717
8,1459880798,1459880798
8,1459880828,1459880828
8,1459882046,1459882046
8,1459882198,1459882198
8,1459882240,1459882240
8,1459883633,1459883633
8,1459883740,1459883740
8,1459884921,1459884921
8,1459884994,1459884994
8,1459885359,1459885359
8,1459886276,1459886276
8,1459886316,1459886316
8,1459886496,1459886496
8,1459888234,1459888234
8,1459888266,1459888266
8,1459890088,1459890088
8,1459890713,1459890713
8,1459892971,1459892971
8,1459893097,1459893097
8,1459894449,1459894449
8,1459894659,1459894659
8,1459894701,1459894701
8,1459895026,1459895026
9,1459813007,1459813007
9,1459813212,1459813212
9,1459813294,1459813294
9,1459813589,1459813589
9,1459813704,1459813704
9,1459813985,1459813985
9,1459814444,1459814444
9,1459814606,1459814606
9,1459814729,1459814729
9,1459814934,1459814934
9,1459814975,1459814975
9,1459815262,1459815262
9,1459815443,1459815443
9,1459815631,1459815631
9,1459815713,1459815713
9,1459816451,1459816451
9,1459817255,1459817255
9,1459819239,1459819239
9,1459819284,1459819284
9,1459821904,1459821904
9,1459821996,1459821996
9,1459823622,1459823622
9,1459823790,1459823790
9,1459824118,1459824118
9,1459824282,1459824282
9,1459824405,1459824405
9,1459824610,1459824610
9,1459824774,1459824774
9,1459825799,1459825799
9,1459825963,1459825963
9,1459826004,1459826004
9,1459826291,1459826291
9,1459826332,1459826332
9,1459826783,1459826783
9,1459827260,1459827260
9,1459827398,1459827398
9,1459827562,1459827562
9,1459827767,1459827767
9,1459827890,1459827890
9,1459827931,1459827931
9,1459837282,1459837282
9,1459837320,1459837320
9,1459842580,1459842580
9,1459842773,1459842773
9,1459842896,1459842896
9,1459843306,1459843306
9,1459843370,1459843370
9,1459877623,1459877623
9,1459877828,1459877828
9,1459877992,1459877992
9,1459878197,1459878197
9,1459878279,1459878279
9,1459878771,1459878771
9,1459878812,1459878812
9,1459881846,1459881846
9,1459882010,1459882010
9,1459882051,1459882051
10,1459811559,1459811559
10,1459832828,1459832828
10,1459832947,1459832947
10,1459833133,1459833133
10,1459833928,1459833928
10,1459834593,1459834593
10,1459834773,1459834773
10,1459870515,1459870515
10,1459889881,1459889881
10,1459895670,1459895670
11,1459813205,1459813205
11,1459813246,1459813246
11,1459815227,1459815227
11,1459815669,1459815669
11,1459840688,1459840688
11,1459840818,1459840818
11,1459840861,1459840861
11,1459841253,1459841253
11,1459842042,1459842042
11,1459842990,1459842990
11,1459847355,1459847355
11,1459849645,1459849645
11,1459853190,1459853190
11,1459855280,1459855280
11,1459855421,1459855421
11,1459855598,1459855598
11,1459855774,1459855774
11,1459855906,1459855906
11,1459856081,1459856081
11,1459856214,1459856214
11,1459856390,1459856390
11,1459856433,1459856433
11,1459857763,1459857763
11,1459858020,1459858020
11,1459858101,1459858101
11,1459860303,1459860303
11,1459863508,1459863508
11,1459863718,1459863718
11,1459863958,1459863958
11,1459864134,1459864134
11,1459864310,1459864310
11,1459864618,1459864618
11,1459864821,1459864821
11,1459864961,1459864961
11,1459865129,1459865129
11,1459865297,1459865297
11,1459865465,1459865465
11,1459865542,1459865542
11,1459865982,1459865982
11,1459866114,1459866114
11,1459866289,1459866289
11,1459866461,1459866461
11,1459866961,1459866961
11,1459867082,1459867082
11,1459867273,1459867273
11,1459873431,1459873431
11,1459873764,1459873764
11,1459880635,1459880635
11,1459880679,1459880679
11,1459881115,1459881115
11,1459881163,1459881163
11,1459882339,1459882339
11,1459882395,1459882395
11,1459883040,1459883040
11,1459884478,1459884478
11,1459884872,1459884872
11,1459885218,1459885218
11,1459885944,1459885944
11,1459886127,1459886127
11,1459886247,1459886247
11,1459887092,1459887092
11,1459887224,1459887224
11,1459887400,1459887400
11,1459887488,1459887488
11,1459887628,1459887628
11,1459888563,1459888563
11,1459889392,1459889392
11,1459889568,1459889568
11,1459889744,1459889744
11,1459889885,1459889885
11,1459890266,1459890266
11,1459890434,1459890434
11,1459890602,1459890602
11,1459890770,1459890770
11,1459890938,1459890938
11,1459891108,1459891108
11,1459892088,1459892088
11,1459892242,1459892242
11,1459892779,1459892779
11,1459893681,1459893681
11,1459893846,1459893846
11,1459893989,1459893989
11,1459894452,1459894452
11,1459894628,1459894628
11,1459894805,1459894805
11,1459894936,1459894936
11,1459895200,1459895200
11,1459895332,1459895332
11,1459895420,1459895420
11,1459895684,1459895684
11,1459895728,1459895728
11,1459895992,1459895992
11,1459896168,1459896168
11,1459896256,1459896256
11,1459896637,1459896637
11,1459897135,1459897135
12,1459816602,1459816602
12,1459863830,1459863830
12,1459863958,1459863958
12,1459869887,1459869887
12,1459874543,1459874543
12,1459874764,1459874764
12,1459874983,1459874983
14,1459820571,1459820571
14,1459820606,1459820606
14,1459821205,1459821205
14,1459821369,1459821369
14,1459821492,1459821492
14,1459821533,1459821533
14,1459821847,1459821847
14,1459824464,1459824464
14,1459824798,1459824798
14,1459824840,1459824840
14,1459829143,1459829143
14,1459830067,1459830067
14,1459830243,1459830243
14,1459830287,1459830287
14,1459830593,1459830593
14,1459830769,1459830769
14,1459830945,1459830945
14,1459830989,1459830989
14,1459831454,1459831454
14,1459832814,1459832814
14,1459836650,1459836650
14,1459836822,1459836822
14,1459836865,1459836865
14,1459870114,1459870114
14,1459870186,1459870186
14,1459871067,1459871067
14,1459871305,1459871305
14,1459877823,1459877823
14,1459885795,1459885795
14,1459887100,1459887100
14,1459887228,1459887228
14,1459887363,1459887363
14,1459889253,1459889253
14,1459889343,1459889343
14,1459889819,1459889819
14,1459893383,1459893383
14,1459893489,1459893489
15,1459814933,1459814933
15,1459827612,1459827612
15,1459836465,1459836465
15,1459864988,1459864988
15,1459865070,1459865070
15,1459877292,1459877292
15,1459877331,1459877331
15,1459880229,1459880229
15,1459885185,1459885185
15,1459887537,1459887537
15,1459888209,1459888209
15,1459888419,1459888419
15,1459888503,1459888503
15,1459890606,1459890606
15,1459890774,1459890774
15,1459890942,1459890942
16,1459817298,1459817298
16,1459817500,1459817500
16,1459817672,1459817672
16,1459817844,1459817844
16,1459818016,1459818016
16,1459818188,1459818188
16,1459818403,1459818403
16,1459818575,1459818575
16,1459818704,1459818704
16,1459818919,1459818919
16,1459819091,1459819091
16,1459819220,1459819220
16,1459819392,1459819392
16,1459821798,1459821798
16,1459821886,1459821886
16,1459821929,1459821929
16,1459822109,1459822109
16,1459822230,1459822230
16,1459822359,1459822359
16,1459822574,1459822574
16,1459822617,1459822617
16,1459823928,1459823928
16,1459823993,1459823993
16,1459824122,1459824122
16,1459824208,1459824208
16,1459824498,1459824498
16,1459824552,1459824552
16,1459829712,1459829712
16,1459829755,1459829755
16,1459831019,1459831019
16,1459831131,1459831131
16,1459835220,1459835220
16,1459835259,1459835259
16,1459836434,1459836434
16,1459836463,1459836463
16,1459836635,1459836635
16,1459836821,1459836821
16,1459836979,1459836979
16,1459837108,1459837108
16,1459837151,1459837151
16,1459837306,1459837306
16,1459837452,1459837452
16,1459837667,1459837667
16,1459838433,1459838433
16,1459838484,1459838484
16,1459875015,1459875015
16,1459875089,1459875089
16,1459875261,1459875261
16,1459875476,1459875476
16,1459875605,1459875605
16,1459875820,1459875820
16,1459875949,1459875949
16,1459876121,1459876121
16,1459876250,1459876250
16,1459876609,1459876609
16,1459876637,1459876637
16,1459876766,1459876766
16,1459876938,1459876938
16,1459877110,1459877110
16,1459877282,1459877282
16,1459877454,1459877454
16,1459877626,1459877626
16,1459877829,1459877829
16,1459878013,1459878013
16,1459878185,1459878185
16,1459878382,1459878382
16,1459878572,1459878572
16,1459878744,1459878744
16,1459878916,1459878916
16,1459879088,1459879088
16,1459879262,1459879262
16,1459879432,1459879432
16,1459879561,1459879561
16,1459879733,1459879733
16,1459879819,1459879819
16,1459887396,1459887396
16,1459887559,1459887559
16,1459887645,1459887645
16,1459887907,1459887907
16,1459887989,1459887989
16,1459888774,1459888774
16,1459888935,1459888935
16,1459892126,1459892126
16,1459892160,1459892160
16,1459892726,1459892726
16,1459892805,1459892805
16,1459892977,1459892977
16,1459893020,1459893020
16,1459896074,1459896074
16,1459896159,1459896159
16,1459896331,1459896331
16,1459896374,1459896374
16,1459896737,1459896737
16,1459896804,1459896804
16,1459896966,1459896966
16,1459897019,1459897019
17,1459811504,1459811504
17,1459813752,1459813752
17,1459813793,1459813793
17,1459816264,1459816264
17,1459816750,1459816750
17,1459816976,1459816976
17,1459819916,1459819916
17,1459820045,1459820045
17,1459822285,1459822285
17,1459824438,1459824438
17,1459824610,1459824610
17,1459824702,1459824702
17,1459825644,1459825644
17,1459825807,1459825807
17,1459825966,1459825966
17,1459826131,1459826131
17,1459826175,1459826175
17,1459826842,1459826842
17,1459827627,1459827627
17,1459836128,1459836128
17,1459836279,1459836279
17,1459836457,1459836457
17,1459836498,1459836498
17,1459837143,1459837143
17,1459837279,1459837279
17,1459837318,1459837318
17,1459838384,1459838384
17,1459839964,1459839964
17,1459840050,1459840050
17,1459843479,1459843479
17,1459843567,1459843567
17,1459857197,1459857197
17,1459857365,1459857365
17,1459857529,1459857529
17,1459863947,1459863947
17,1459864029,1459864029
17,1459869130,1459869130
17,1459874084,1459874084
17,1459877645,1459877645
17,1459877670,1459877670
17,1459878206,1459878206
17,1459878348,1459878348
17,1459878553,1459878553
17,1459878758,1459878758
17,1459878922,1459878922
17,1459879004,1459879004
17,1459879474,1459879474
17,1459879767,1459879767
17,1459879914,1459879914
17,1459880068,1459880068
17,1459880096,1459880096
17,1459882729,1459882729
17,1459882817,1459882817
17,1459885809,1459885809
17,1459886174,1459886174
17,1459892446,1459892446
17,1459896187,1459896187
17,1459896355,1459896355
17,1459896795,1459896795
18,1459812480,1459812480
18,1459812685,1459812685
18,1459812849,1459812849
18,1459813013,1459813013
18,1459813218,1459813218
18,1459814555,1459814555
18,1459814773,1459814773
18,1459815074,1459815074
18,1459815246,1459815246
18,1459815823,1459815823
18,1459815949,1459815949
18,1459816117,1459816117
18,1459816816,1459816816
18,1459817320,1459817320
18,1459817423,1459817423
18,1459821500,1459821500
18,1459837773,1459837773
18,1459840550,1459840550
19,1459811389,1459811389
19,1459811567,1459811567
19,1459812047,1459812047
19,1459812334,1459812334
19,1459812367,1459812367
19,1459812687,1459812687
19,1459813047,1459813047
19,1459813167,1459813167
19,1459814447,1459814447
19,1459814847,1459814847
19,1459815108,1459815108
19,1459815247,1459815247
19,1459815447,1459815447
19,1459815527,1459815527
19,1459815807,1459815807
19,1459815967,1459815967
19,1459816127,1459816127
19,1459816287,1459816287
19,1459816487,1459816487
19,1459818727,1459818727
19,1459818887,1459818887
19,1459819087,1459819087
19,1459819367,1459819367
19,1459819567,1459819567
19,1459819727,1459819727
19,1459819767,1459819767
19,1459821369,1459821369
19,1459821527,1459821527
19,1459821807,1459821807
19,1459822207,1459822207
19,1459822582,1459822582
19,1459822607,1459822607
19,1459823407,1459823407
19,1459824807,1459824807
19,1459824887,1459824887
19,1459825300,1459825300
19,1459825407,1459825407
19,1459825527,1459825527
19,1459826447,1459826447
19,1459826567,1459826567
19,1459827422,1459827422
19,1459827567,1459827567
19,1459827767,1459827767
19,1459827847,1459827847
19,1459828567,1459828567
19,1459830407,1459830407
19,1459830607,1459830607
19,1459830647,1459830647
19,1459831087,1459831087
19,1459833407,1459833407
19,1459833927,1459833927
19,1459834096,1459834096
19,1459834127,1459834127
19,1459834367,1459834367
19,1459850967,1459850967
19,1459851007,1459851007
19,1459863897,1459863897
19,1459864247,1459864247
19,1459866967,1459866967
19,1459867093,1459867093
19,1459870816,1459870816
19,1459870847,1459870847
19,1459871127,1459871127
19,1459871320,1459871320
19,1459871447,1459871447
19,1459871607,1459871607
19,1459871647,1459871647
19,1459872807,1459872807
19,1459872967,1459872967
19,1459873167,1459873167
19,1459873287,1459873287
19,1459873447,1459873447
19,1459873607,1459873607
19,1459873767,1459873767
19,1459873807,1459873807
19,1459874447,1459874447
19,1459874647,1459874647
19,1459875407,1459875407
19,1459876127,1459876127
19,1459877127,1459877127
19,1459877247,1459877247
19,1459877447,1459877447
19,1459877487,1459877487
19,1459878369,1459878369
19,1459878447,1459878447
19,1459879407,1459879407
19,1459879527,1459879527
19,1459879887,1459879887
19,1459881303,1459881303
19,1459881447,1459881447
19,1459881647,1459881647
19,1459881767,1459881767
19,1459882177,1459882177
19,1459882367,1459882367
19,1459884915,1459884915
19,1459885048,1459885048
19,1459885087,1459885087
19,1459887567,1459887567
19,1459887727,1459887727
19,1459887767,1459887767
19,1459888581,1459888581
19,1459888767,1459888767
19,1459888927,1459888927
19,1459889247,1459889247
19,1459891287,1459891287
19,1459891327,1459891327
19,1459891978,1459891978
19,1459892087,1459892087
19,1459892302,1459892302
19,1459892327,1459892327
19,1459894821,1459894821
19,1459894847,1459894847
19,1459895167,1459895167
19,1459896327,1459896327
19,1459896687,1459896687
19,1459896727,1459896727
19,1459897127,1459897127
20,1459811284,1459811284
20,1459812255,1459812255
20,1459824289,1459824289
20,1459824390,1459824390
20,1459826620,1459826620
20,1459826716,1459826716
20,1459829426,1459829426
20,1459830255,1459830255
20,1459830256,1459830256
20,1459830593,1459830593
20,1459830726,1459830726
20,1459832653,1459832653
20,1459832825,1459832825
20,1459832954,1459832954
20,1459836922,1459836922
20,1459837712,1459837712
20,1459865073,1459865073
20,1459865191,1459865191
20,1459867114,1459867114
20,1459867289,1459867289
20,1459867469,1459867469
20,1459878178,1459878178
20,1459878342,1459878342
20,1459878506,1459878506
20,1459881447,1459881447
20,1459881490,1459881490
20,1459881707,1459881707
20,1459882384,1459882384
20,1459888031,1459888031
20,1459888163,1459888163
20,1459895762,1459895762
21,1459815975,1459815975
21,1459816055,1459816055
21,1459822215,1459822215
21,1459824295,1459824295
21,1459824455,1459824455
21,1459824615,1459824615
21,1459824735,1459824735
21,1459824935,1459824935
21,1459825135,1459825135
21,1459825295,1459825295
21,1459825455,1459825455
21,1459829185,1459829185
21,1459832334,1459832334
21,1459832416,1459832416
21,1459833915,1459833915
21,1459835034,1459835034
21,1459873773,1459873773
21,1459873803,1459873803
21,1459878012,1459878012
21,1459878188,1459878188
21,1459878364,1459878364
21,1459878540,1459878540
21,1459878760,1459878760
21,1459879244,1459879244
21,1459879592,1459879592
21,1459880077,1459880077
21,1459881216,1459881216
21,1459882337,1459882337
21,1459882537,1459882537
21,1459882697,1459882697
21,1459882777,1459882777
21,1459883562,1459883562
21,1459885049,1459885049
21,1459886830,1459886830
21,1459887713,1459887713
21,1459887827,1459887827
21,1459889659,1459889659
21,1459893679,1459893679
21,1459893816,1459893816
21,1459893977,1459893977
21,1459894017,1459894017
22,1459821618,1459821618
22,1459825566,1459825566
22,1459825921,1459825921
22,1459826258,1459826258
22,1459826360,1459826360
22,1459826623,1459826623
22,1459827547,1459827547
22,1459828158,1459828158
22,1459828256,1459828256
22,1459829610,1459829610
22,1459829652,1459829652
22,1459831925,1459831925
22,1459832195,1459832195
22,1459835798,1459835798
22,1459835970,1459835970
22,1459837647,1459837647
22,1459839625,1459839625
22,1459839668,1459839668
22,1459871635,1459871635
22,1459871772,1459871772
22,1459871936,1459871936
22,1459871977,1459871977
22,1459873611,1459873611
22,1459873746,1459873746
22,1459873926,1459873926
22,1459875453,1459875453
22,1459875621,1459875621
22,1459876412,1459876412
22,1459876949,1459876949
22,1459879215,1459879215
22,1459879743,1459879743
22,1459879785,1459879785
22,1459880077,1459880077
22,1459880583,1459880583
22,1459880800,1459880800
22,1459880880,1459880880
22,1459881749,1459881749
22,1459882173,1459882173
22,1459882215,1459882215
22,1459882562,1459882562
22,1459882723,1459882723
22,1459886096,1459886096
22,1459890793,1459890793
22,1459890876,1459890876
22,1459891303,1459891303
22,1459891383,1459891383
22,1459896160,1459896160
22,1459896532,1459896532
22,1459896572,1459896572
23,1459834654,1459834654
24,1459845451,1459845451
24,1459845519,1459845519
24,1459845599,1459845599
25,1459819040,1459819040
25,1459821353,1459821353
25,1459821498,1459821498
25,1459821718,1459821718
25,1459821807,1459821807
25,1459829247,1459829247
25,1459829423,1459829423
25,1459832459,1459832459
25,1459832635,1459832635
25,1459832791,1459832791
25,1459832995,1459832995
25,1459833119,1459833119
25,1459833295,1459833295
25,1459833427,1459833427
25,1459833603,1459833603
25,1459833779,1459833779
25,1459833960,1459833960
25,1459834087,1459834087
25,1459834263,1459834263
25,1459834395,1459834395
25,1459834571,1459834571
25,1459834791,1459834791
25,1459834967,1459834967
25,1459835099,1459835099
25,1459835275,1459835275
25,1459835451,1459835451
25,1459835627,1459835627
25,1459835803,1459835803
25,1459835979,1459835979
25,1459836111,1459836111
25,1459836287,1459836287
25,1459836463,1459836463
25,1459836639,1459836639
25,1459836815,1459836815
25,1459836947,1459836947
25,1459837123,1459837123
25,1459837299,1459837299
25,1459837475,1459837475
25,1459837651,1459837651
25,1459837827,1459837827
25,1459838003,1459838003
25,1459838179,1459838179
25,1459849017,1459849017
25,1459849179,1459849179
25,1459849314,1459849314
25,1459849531,1459849531
25,1459849696,1459849696
25,1459849839,1459849839
25,1459849995,1459849995
25,1459850162,1459850162
25,1459850323,1459850323
25,1459850477,1459850477
25,1459850633,1459850633
25,1459850770,1459850770
25,1459850939,1459850939
25,1459851115,1459851115
25,1459851247,1459851247
25,1459851411,1459851411
25,1459851555,1459851555
25,1459851775,1459851775
25,1459851951,1459851951
25,1459852083,1459852083
25,1459852303,1459852303
25,1459852479,1459852479
25,1459852655,1459852655
25,1459852831,1459852831
25,1459852963,1459852963
25,1459853139,1459853139
25,1459853271,1459853271
25,1459853447,1459853447
25,1459853623,1459853623
25,1459853755,1459853755
25,1459853931,1459853931
25,1459854063,1459854063
25,1459854239,1459854239
25,1459854415,1459854415
25,1459854591,1459854591
25,1459854811,1459854811
25,1459854943,1459854943
25,1459855119,1459855119
25,1459855251,1459855251
25,1459855427,1459855427
25,1459855603,1459855603
25,1459855779,1459855779
25,1459855911,1459855911
25,1459856087,1459856087
25,1459856219,1459856219
25,1459856395,1459856395
25,1459856527,1459856527
25,1459856703,1459856703
25,1459856835,1459856835
25,1459857011,1459857011
25,1459857187,1459857187
25,1459857363,1459857363
25,1459857539,1459857539
25,1459857671,1459857671
25,1459857847,1459857847
25,1459857979,1459857979
25,1459858155,1459858155
25,1459858331,1459858331
25,1459858507,1459858507
25,1459858683,1459858683
25,1459858815,1459858815
25,1459858991,1459858991
25,1459859167,1459859167
25,1459859299,1459859299
25,1459859475,1459859475
25,1459859607,1459859607
25,1459859783,1459859783
25,1459859915,1459859915
25,1459860091,1459860091
25,1459860267,1459860267
25,1459860443,1459860443
25,1459860575,1459860575
25,1459860751,1459860751
25,1459860927,1459860927
25,1459861059,1459861059
25,1459861235,1459861235
25,1459861411,1459861411
25,1459861587,1459861587
25,1459861807,1459861807
25,1459861939,1459861939
25,1459862115,1459862115
25,1459862247,1459862247
25,1459862423,1459862423
25,1459862599,1459862599
25,1459862775,1459862775
25,1459862951,1459862951
25,1459863083,1459863083
25,1459863259,1459863259
25,1459863435,1459863435
25,1459863611,1459863611
25,1459863831,1459863831
25,1459863963,1459863963
25,1459864139,1459864139
25,1459864315,1459864315
25,1459864447,1459864447
25,1459864623,1459864623
25,1459864799,1459864799
25,1459864975,1459864975
25,1459865151,1459865151
25,1459865283,1459865283
25,1459865459,1459865459
25,1459865635,1459865635
25,1459865811,1459865811
25,1459865987,1459865987
25,1459866119,1459866119
25,1459866295,1459866295
25,1459866471,1459866471
25,1459866647,1459866647
25,1459866823,1459866823
25,1459866955,1459866955
25,1459867087,1459867087
25,1459867307,1459867307
25,1459867483,1459867483
25,1459867659,1459867659
25,1459867835,1459867835
25,1459868011,1459868011
25,1459868143,1459868143
25,1459868319,1459868319
25,1459868495,1459868495
25,1459868671,1459868671
25,1459868891,1459868891
25,1459869067,1459869067
25,1459869243,1459869243
25,1459869375,1459869375
25,1459869595,1459869595
25,1459869771,1459869771
25,1459869947,1459869947
25,1459870123,1459870123
25,1459870299,1459870299
25,1459870475,1459870475
25,1459870651,1459870651
25,1459870827,1459870827
25,1459870959,1459870959
25,1459871135,1459871135
25,1459871311,1459871311
25,1459871443,1459871443
25,1459871619,1459871619
25,1459871795,1459871795
25,1459871927,1459871927
25,1459872103,1459872103
25,1459872279,1459872279
25,1459872455,1459872455
25,1459872631,1459872631
25,1459872807,1459872807
25,1459872983,1459872983
25,1459873159,1459873159
25,1459873291,1459873291
25,1459873467,1459873467
25,1459873599,1459873599
25,1459873775,1459873775
25,1459873907,1459873907
25,1459874083,1459874083
25,1459874259,1459874259
25,1459874435,1459874435
25,1459874655,1459874655
25,1459874787,1459874787
25,1459874963,1459874963
25,1459875095,1459875095
25,1459875271,1459875271
25,1459875447,1459875447
25,1459875623,1459875623
25,1459875799,1459875799
25,1459875975,1459875975
25,1459876107,1459876107
25,1459876283,1459876283
25,1459876459,1459876459
25,1459876635,1459876635
25,1459876767,1459876767
25,1459876943,1459876943
25,1459877119,1459877119
25,1459877295,1459877295
25,1459877427,1459877427
25,1459877647,1459877647
25,1459877823,1459877823
25,1459877999,1459877999
25,1459878175,1459878175
25,1459878351,1459878351
25,1459878571,1459878571
25,1459878747,1459878747
25,1459878923,1459878923
25,1459879099,1459879099
25,1459879275,1459879275
25,1459879407,1459879407
25,1459879583,1459879583
25,1459879759,1459879759
25,1459879891,1459879891
25,1459879935,1459879935
25,1459880955,1459880955
25,1459885561,1459885561
27,1459813016,1459813016
27,1459813151,1459813151
27,1459813348,1459813348
27,1459814546,1459814546
27,1459814951,1459814951
27,1459815806,1459815806
27,1459816842,1459816842
27,1459817399,1459817399
27,1459817611,1459817611
27,1459817851,1459817851
27,1459818029,1459818029
27,1459818218,1459818218
27,1459818307,1459818307
27,1459818588,1459818588
27,1459818737,1459818737
27,1459818909,1459818909
27,1459819095,1459819095
27,1459819258,1459819258
27,1459819414,1459819414
27,1459819537,1459819537
27,1459820472,1459820472
27,1459820711,1459820711
