index,time1,time2
63,1464926671,1464926731
63,1464926699,1464926759
63,1464927020,1464927080
63,1464927111,1464927171
63,1464927342,1464927402
63,1464927516,1464927576
63,1464927642,1464927702
63,1464927703,1464927763
63,1464928008,1464928068
63,1464928181,1464928241
63,1464928360,1464928420
63,1464928361,1464928421
63,1464928611,1464928671
63,1464929028,1464929088
63,1464929764,1464929824
63,1464932425,1464932485
63,1464932554,1464932614
63,1464933083,1464933143
63,1464933429,1464933489
63,1464933744,1464933804
63,1464933960,1464934020
63,1464934560,1464934620
63,1464934819,1464934879
63,1464934820,1464934880
63,1464938121,1464938181
63,1464938485,1464938545
63,1464938618,1464938678
63,1464941151,1464941211
63,1464941258,1464941318
63,1464941457,1464941517
65,1464880457,1464880517
65,1464880617,1464880677
65,1464880777,1464880837
65,1464880978,1464881038
65,1464881138,1464881198
65,1464881631,1464881691
65,1464884385,1464884445
65,1464884576,1464884636
65,1464884776,1464884836
65,1464885268,1464885328
65,1464885309,1464885369
65,1464885973,1464886033
65,1464886049,1464886109
65,1464886317,1464886377
65,1464887152,1464887212
65,1464887193,1464887253
65,1464887447,1464887507
65,1464887619,1464887679
65,1464887748,1464887808
65,1464887920,1464887980
65,1464888049,1464888109
65,1464888135,1464888195
65,1464892637,1464892697
65,1464893876,1464893936
65,1464894008,1464894068
65,1464894051,1464894111
65,1464894505,1464894565
65,1464894550,1464894610
65,1464897762,1464897822
65,1464897804,1464897864
65,1464902533,1464902593
65,1464902576,1464902636
65,1464903029,1464903089
65,1464913641,1464913701
65,1464913824,1464913884
65,1464914336,1464914396
65,1464916092,1464916152
65,1464916530,1464916590
65,1464916813,1464916873
65,1464916853,1464916913
65,1464917249,1464917309
65,1464917705,1464917765
65,1464919267,1464919327
65,1464919555,1464919615
65,1464919603,1464919663
65,1464927859,1464927919
65,1464928031,1464928091
65,1464928160,1464928220
65,1464928350,1464928410
65,1464928383,1464928443
65,1464928630,1464928690
65,1464928791,1464928851
71,1464899996,1464900056
71,1464900105,1464900165
71,1464900277,1464900337
71,1464900320,1464900380
71,1464901303,1464901363
71,1464901352,1464901412
71,1464905832,1464905892
71,1464905958,1464906018
71,1464906084,1464906144
71,1464906126,1464906186
71,1464910293,1464910353
71,1464910347,1464910407
71,1464910779,1464910839
71,1464910949,1464911009
71,1464911078,1464911138
71,1464911250,1464911310
71,1464911422,1464911482
71,1464911594,1464911654
71,1464911766,1464911826
71,1464911938,1464911998
71,1464912110,1464912170
71,1464912282,1464912342
71,1464912411,1464912471
71,1464912583,1464912643
71,1464912712,1464912772
71,1464912884,1464912944
71,1464913099,1464913159
71,1464913228,1464913288
71,1464913443,1464913503
71,1464913616,1464913676
71,1464913744,1464913804
71,1464914051,1464914111
71,1464914174,1464914234
71,1464914562,1464914622
71,1464914647,1464914707
71,1464915003,1464915063
71,1464915034,1464915094
71,1464915163,1464915223
71,1464916379,1464916439
71,1464916453,1464916513
71,1464916625,1464916685
71,1464916797,1464916857
71,1464917604,1464917664
71,1464917614,1464917674
71,1464917657,1464917717
71,1464921979,1464922039
71,1464922043,1464922103
71,1464926473,1464926533
71,1464926515,1464926575
75,1464885265,1464885325
75,1464885353,1464885413
75,1464892003,1464892063
75,1464892129,1464892189
75,1464894493,1464894553
75,1464894549,1464894609
75,1464897599,1464897659
75,1464897629,1464897689
75,1464898085,1464898145
75,1464898157,1464898217
75,1464900367,1464900427
75,1464902714,1464902774
75,1464903193,1464903253
75,1464903374,1464903434
75,1464903411,1464903471
75,1464904186,1464904246
75,1464904611,1464904671
75,1464904974,1464905034
75,1464905930,1464905990
75,1464906012,1464906072
75,1464906299,1464906359
75,1464906463,1464906523
75,1464906545,1464906605
75,1464906955,1464907015
75,1464908190,1464908250
75,1464908272,1464908332
75,1464908518,1464908578
75,1464909415,1464909475
75,1464909497,1464909557
75,1464909909,1464909969
75,1464912413,1464912473
75,1464912809,1464912869
75,1464915529,1464915589
75,1464934999,1464935059
75,1464935168,1464935228
75,1464935291,1464935351
82,1464872405,1464872465
82,1464872534,1464872594
82,1464890104,1464890164
82,1464890329,1464890389
82,1464890482,1464890542
82,1464890650,1464890710
82,1464890818,1464890878
82,1464890986,1464891046
82,1464891154,1464891214
82,1464891364,1464891424
82,1464891490,1464891550
82,1464891658,1464891718
82,1464891826,1464891886
82,1464892036,1464892096
82,1464892120,1464892180
82,1464895964,1464896024
82,1464896136,1464896196
82,1464897261,1464897321
82,1464897384,1464897444
82,1464897796,1464897856
82,1464897937,1464897997
82,1464898137,1464898197
82,1464898590,1464898650
82,1464899732,1464899792
82,1464900466,1464900526
82,1464900595,1464900655
82,1464901991,1464902051
82,1464902163,1464902223
82,1464902292,1464902352
82,1464902817,1464902877
82,1464904580,1464904640
82,1464906310,1464906370
82,1464907997,1464908057
82,1464908161,1464908221
82,1464911489,1464911549
82,1464912118,1464912178
82,1464912136,1464912196
82,1464912401,1464912461
82,1464913042,1464913102
82,1464916276,1464916336
82,1464916476,1464916536
82,1464916673,1464916733
82,1464917620,1464917680
82,1464918327,1464918387
82,1464919190,1464919250
82,1464919370,1464919430
82,1464919551,1464919611
82,1464919677,1464919737
82,1464919845,1464919905
82,1464920055,1464920115
82,1464920181,1464920241
82,1464920265,1464920325
82,1464922329,1464922389
82,1464922490,1464922550
82,1464922574,1464922634
82,1464922700,1464922760
82,1464923586,1464923646
82,1464924204,1464924264
82,1464926168,1464926228
82,1464926290,1464926350
82,1464926513,1464926573
82,1464926658,1464926718
82,1464928452,1464928512
82,1464931812,1464931872
82,1464938151,1464938211
82,1464950439,1464950499
82,1464950576,1464950636
82,1464950620,1464950680
88,1464878839,1464878899
88,1464879064,1464879124
88,1464879199,1464879259
88,1464879424,1464879484
88,1464879514,1464879574
88,1464881612,1464881672
88,1464881738,1464881798
88,1464881948,1464882008
88,1464881992,1464882052
88,1464885780,1464885840
88,1464885980,1464886040
88,1464886106,1464886166
88,1464886322,1464886382
88,1464886366,1464886426
88,1464887476,1464887536
88,1464887485,1464887545
88,1464889962,1464890022
88,1464892685,1464892745
88,1464892717,1464892777
88,1464895523,1464895583
88,1464900759,1464900819
88,1464902371,1464902431
88,1464905025,1464905085
88,1464907068,1464907128
88,1464907443,1464907503
88,1464908173,1464908233
88,1464908227,1464908287
88,1464909004,1464909064
88,1464909915,1464909975
88,1464909958,1464910018
88,1464910921,1464910981
88,1464912155,1464912215
88,1464914676,1464914736
88,1464915193,1464915253
88,1464915578,1464915638
88,1464915708,1464915768
88,1464917170,1464917230
88,1464917319,1464917379
88,1464917407,1464917467
88,1464920655,1464920715
88,1464921676,1464921736
88,1464921891,1464921951
88,1464923065,1464923125
88,1464923318,1464923378
88,1464923966,1464924026
88,1464924036,1464924096
88,1464924347,1464924407
88,1464924518,1464924578
88,1464927411,1464927471
88,1464928366,1464928426
88,1464929524,1464929584
88,1464931418,1464931478
88,1464931590,1464931650
88,1464931719,1464931779
88,1464931784,1464931844
88,1464933423,1464933483
88,1464933537,1464933597
88,1464934384,1464934444
88,1464936904,1464936964
89,1464887627,1464887687
89,1464887747,1464887807
89,1464887879,1464887939
89,1464887967,1464888027
89,1464888254,1464888314
89,1464888334,1464888394
89,1464890656,1464890716
89,1464890778,1464890838
89,1464890894,1464890954
89,1464891515,1464891575
89,1464891649,1464891709
89,1464891829,1464891889
89,1464892009,1464892069
89,1464892054,1464892114
89,1464893473,1464893533
89,1464903140,1464903200
89,1464903555,1464903615
89,1464907830,1464907890
89,1464908001,1464908061
89,1464908127,1464908187
89,1464911087,1464911147
89,1464911593,1464911653
89,1464911761,1464911821
89,1464911929,1464911989
89,1464912006,1464912066
89,1464912276,1464912336
89,1464912436,1464912496
89,1464912600,1464912660
89,1464912723,1464912783
89,1464912846,1464912906
89,1464913437,1464913497
89,1464913633,1464913693
89,1464913834,1464913894
89,1464913966,1464914026
89,1464914186,1464914246
89,1464914362,1464914422
89,1464914450,1464914510
89,1464914655,1464914715
89,1464915257,1464915317
89,1464915429,1464915489
89,1464915601,1464915661
89,1464916113,1464916173
89,1464916289,1464916349
89,1464916968,1464917028
89,1464917178,1464917238
89,1464917304,1464917364
89,1464917695,1464917755
89,1464918480,1464918540
89,1464920902,1464920962
89,1464921074,1464921134
89,1464921590,1464921650
89,1464921762,1464921822
89,1464926245,1464926305
89,1464929462,1464929522
89,1464932926,1464932986
89,1464933012,1464933072
89,1464934679,1464934739
89,1464936030,1464936090
89,1464936235,1464936295
89,1464936358,1464936418
89,1464938147,1464938207
89,1464938192,1464938252
89,1464938495,1464938555
89,1464938823,1464938883
89,1464938946,1464939006
89,1464939532,1464939592
94,1464879582,1464879642
94,1464879758,1464879818
94,1464879934,1464879994
94,1464880073,1464880133
94,1464880286,1464880346
94,1464880462,1464880522
94,1464880606,1464880666
94,1464880781,1464880841
94,1464880975,1464881035
94,1464881139,1464881199
94,1464881285,1464881345
94,1464881430,1464881490
94,1464881631,1464881691
94,1464881795,1464881855
94,1464881959,1464882019
94,1464882134,1464882194
94,1464882335,1464882395
94,1464882524,1464882584
94,1464882706,1464882766
94,1464882861,1464882921
94,1464883025,1464883085
94,1464883230,1464883290
94,1464883394,1464883454
94,1464883558,1464883618
94,1464883722,1464883782
94,1464883910,1464883970
94,1464884099,1464884159
94,1464884255,1464884315
94,1464884378,1464884438
94,1464884583,1464884643
94,1464884774,1464884834
94,1464884926,1464884986
94,1464885116,1464885176
94,1464885280,1464885340
94,1464885444,1464885504
94,1464885649,1464885709
94,1464885786,1464885846
94,1464885990,1464886050
94,1464886141,1464886201
94,1464886346,1464886406
94,1464886490,1464886550
94,1464886633,1464886693
94,1464886798,1464886858
94,1464886956,1464887016
94,1464887166,1464887226
94,1464887208,1464887268
94,1464887754,1464887814
94,1464887796,1464887856
94,1464890107,1464890167
94,1464890324,1464890384
94,1464890443,1464890503
94,1464890653,1464890713
94,1464890695,1464890755
94,1464891367,1464891427
94,1464893466,1464893526
94,1464893681,1464893741
94,1464893840,1464893900
94,1464894043,1464894103
94,1464894197,1464894257
94,1464894349,1464894409
94,1464894517,1464894577
94,1464894693,1464894753
94,1464894891,1464894951
94,1464895057,1464895117
94,1464895419,1464895479
94,1464895551,1464895611
94,1464895727,1464895787
94,1464895947,1464896007
94,1464896092,1464896152
94,1464896299,1464896359
94,1464896452,1464896512
94,1464896624,1464896684
94,1464896739,1464896799
94,1464896932,1464896992
94,1464897092,1464897152
94,1464897267,1464897327
94,1464897443,1464897503
94,1464897575,1464897635
94,1464897795,1464897855
94,1464897932,1464897992
94,1464898132,1464898192
94,1464898292,1464898352
94,1464898458,1464898518
94,1464898631,1464898691
94,1464898763,1464898823
94,1464898939,1464898999
94,1464899115,1464899175
94,1464899272,1464899332
94,1464899436,1464899496
94,1464899600,1464899660
94,1464899764,1464899824
94,1464899928,1464899988
94,1464900109,1464900169
94,1464900297,1464900357
94,1464900485,1464900545
94,1464900625,1464900685
94,1464900789,1464900849
94,1464900963,1464901023
94,1464901117,1464901177
94,1464901281,1464901341
94,1464901445,1464901505
94,1464901650,1464901710
94,1464901814,1464901874
94,1464901978,1464902038
94,1464902142,1464902202
94,1464902347,1464902407
94,1464902552,1464902612
94,1464902716,1464902776
94,1464902880,1464902940
94,1464903044,1464903104
94,1464903208,1464903268
94,1464903383,1464903443
94,1464903559,1464903619
94,1464903700,1464903760
94,1464903905,1464903965
94,1464904069,1464904129
94,1464904151,1464904211
94,1464905593,1464905653
94,1464905761,1464905821
94,1464905925,1464905985
94,1464906048,1464906108
94,1464906294,1464906354
94,1464906417,1464906477
94,1464906991,1464907051
94,1464907155,1464907215
94,1464907196,1464907256
94,1464907554,1464907614
94,1464907683,1464907743
94,1464907855,1464907915
94,1464908027,1464908087
94,1464908156,1464908216
94,1464908371,1464908431
94,1464908556,1464908616
94,1464908715,1464908775
94,1464908887,1464908947
94,1464909059,1464909119
94,1464909247,1464909307
94,1464909410,1464909470
94,1464909575,1464909635
94,1464909747,1464909807
94,1464909947,1464910007
94,1464910089,1464910149
94,1464910255,1464910315
94,1464910431,1464910491
94,1464910607,1464910667
94,1464910739,1464910799
94,1464910959,1464911019
94,1464911091,1464911151
94,1464911267,1464911327
94,1464911443,1464911503
94,1464911575,1464911635
94,1464911795,1464911855
94,1464911927,1464911987
94,1464912116,1464912176
94,1464912279,1464912339
94,1464912411,1464912471
94,1464912587,1464912647
94,1464912719,1464912779
94,1464912895,1464912955
94,1464913071,1464913131
94,1464913247,1464913307
94,1464913423,1464913483
94,1464913643,1464913703
94,1464913819,1464913879
94,1464913995,1464914055
94,1464914171,1464914231
94,1464914347,1464914407
94,1464914523,1464914583
94,1464914699,1464914759
94,1464914919,1464914979
94,1464915095,1464915155
94,1464915227,1464915287
94,1464915403,1464915463
94,1464915579,1464915639
94,1464915755,1464915815
94,1464915975,1464916035
94,1464916107,1464916167
94,1464916283,1464916343
94,1464916459,1464916519
94,1464916635,1464916695
94,1464916811,1464916871
94,1464916995,1464917055
94,1464917163,1464917223
94,1464917339,1464917399
94,1464917502,1464917562
94,1464917647,1464917707
94,1464917823,1464917883
94,1464917999,1464918059
94,1464918184,1464918244
94,1464918395,1464918455
94,1464918553,1464918613
94,1464918703,1464918763
94,1464918879,1464918939
94,1464919055,1464919115
94,1464919187,1464919247
94,1464919363,1464919423
94,1464919539,1464919599
94,1464919671,1464919731
94,1464919847,1464919907
94,1464920023,1464920083
94,1464920199,1464920259
94,1464920375,1464920435
94,1464920551,1464920611
94,1464920727,1464920787
94,1464920903,1464920963
94,1464921035,1464921095
94,1464922133,1464922193
94,1464922217,1464922277
94,1464924819,1464924879
94,1464924990,1464925050
94,1464925127,1464925187
94,1464925318,1464925378
94,1464925479,1464925539
94,1464925577,1464925637
94,1464925787,1464925847
94,1464925966,1464926026
94,1464926081,1464926141
94,1464927173,1464927233
94,1464927257,1464927317
94,1464927509,1464927569
94,1464927551,1464927611
94,1464928811,1464928871
94,1464929357,1464929417
94,1464929861,1464929921
94,1464930365,1464930425
94,1464930407,1464930467
94,1464930728,1464930788
94,1464930891,1464930951
94,1464931067,1464931127
94,1464931243,1464931303
94,1464931419,1464931479
94,1464931595,1464931655
94,1464931727,1464931787
94,1464931903,1464931963
94,1464932079,1464932139
94,1464932211,1464932271
94,1464932387,1464932447
94,1464939437,1464939497
94,1464950119,1464950179
94,1464950273,1464950333
96,1464889807,1464889867
96,1464889979,1464890039
96,1464890022,1464890082
96,1464890667,1464890727
96,1464890710,1464890770
96,1464891011,1464891071
96,1464891498,1464891558
96,1464891570,1464891630
96,1464891829,1464891889
96,1464892043,1464892103
96,1464892215,1464892275
96,1464892344,1464892404
96,1464892516,1464892576
96,1464892645,1464892705
96,1464892817,1464892877
96,1464892989,1464893049
96,1464893161,1464893221
96,1464893333,1464893393
96,1464893505,1464893565
96,1464893677,1464893737
96,1464895451,1464895511
96,1464895915,1464895975
96,1464897934,1464897994
96,1464898106,1464898166
96,1464898298,1464898358
96,1464898450,1464898510
96,1464898579,1464898639
96,1464898966,1464899026
96,1464899095,1464899155
96,1464899404,1464899464
96,1464899739,1464899799
96,1464899919,1464899979
96,1464900774,1464900834
96,1464900954,1464901014
96,1464901089,1464901149
96,1464901267,1464901327
96,1464901415,1464901475
96,1464901804,1464901864
96,1464901359,1464901419
96,1464906290,1464906350
96,1464909380,1464909440
96,1464909544,1464909604
96,1464910436,1464910496
96,1464910529,1464910589
96,1464915165,1464915225
96,1464916264,1464916324
96,1464918878,1464918938
96,1464925080,1464925140
96,1464925601,1464925661
96,1464926843,1464926903
96,1464929409,1464929469
